Text,target
"Almonds are popular because of their antioxidant capacity. The almond is rich in the antioxidant vitamin E. Antioxidants, such as vitamin E, can help prevent cardiovascular diseases and cancer, and slow down the aging process (hasn't helped me in that area). The magnesium in almonds helps strengthen bones and plays a role in different enzyme processes in our body. Almonds are, like all nuts, rich in unsaturated fat.<br /><br />The nutritional value of almonds is well documented. Some time ago I read an article in a Sunday paper magazines about the health benefits of almonds and have since been eating a daily handful of these tasty, nutritious nuts. Examine the label of any almond product and you'll see that almonds are good sources of Vitamin E, riboflavin, thiamin, niacin and folate. Munch some almonds, and you'll also get a bit of calcium, magnesium, copper, manganese, phosphorus, and zinc. Like other nuts, almonds are calorie intense and must be eaten in moderation. After all, too much of a good thing can result in negative consequences.<br /><br />Do some study and you'll see that almonds are almost universally touted for their health benefits. The antioxidants in almonds are said to help in preventing the aging process, lowering the risk of gallstones, lowering blood pressure and lessening the risk of cardiovascular disease and diabetes. No, munching a daily mouthful of almonds won't guarantee longevity or good health, but it's certainly a step in the right direction and most certainly is more beneficial than a mouthful of sugar-laden candy. I like that almonds are good for me and that they help me maintain my chiseled physique, but mostly I eat these crunchy wonders because they are so delicious and satisfying.<br /><br />Of all the varieties and brands of almonds I have ever eaten these are now my all time and present favorite. The chocolate coating is not what I had imagined. Instead of the milk chocolate candy coating I'd anticipated, the chocolate coating on these almonds is dry and powdery. The taste is subtle but dynamic and satisfying at the same time. Instead of an overwhelming candy sensation, one gets a complementary chocolate taste that heightens and accentuates the almond taste. I like that the dry chocolate coating doesn't insidiously stick to one hands and everything a snacker might touch. It's safe to read your favorite book or the latest edition of the Almondac while snacking on these Cocoa Roast Almonds.<br /><br />Eating these delicious nuts is an almond joy made even more delightful by playing some Almond Brothers music in the background . These nuts are so delicious that one can easily get carried away and eat too many. It's best to set aside a portion first and then seal the container.",1.0
Love this tea but it's hard to find at a reasonable price. It's always in stock and gets here in a few days. All the stores where I used to get Licorice Tea have discontinued it so this is a wonderful way to be sure I have plenty in stock in the house.,1.0
"The first one I bit into was tough as leather and I had to rip it with my teeth. I made the mistake of biting it in half, and then I chewed, and chewed, and chewed. I couldn't get it to break down - it was like chewing gum! For the next one, I tried stripping off the outside, but that didn't make any difference. Still tough. I found they were easier to eat if I took tiny bites.<br /><br />That said, they were very tasty. But I don't like to fight my food, so I won't be buying this little stick any more.",0.0
"it has a terribly strong fishy smell, but my cat loves this so i continue to buy it.  yeah, it's a bit expensive - but it must taste great i can almost see my cat smile when he eats this!",1.0
"After reading that Bentley's has the finest Ceylon teas in the world, I decided to give this as a Christmas gift to my husband.  He says it is the best tea he's ever had, and since he is somewhat of a tea connoisseur, I would consider that a compliment.  The box is beautiful, and it makes a lovely presentation.",1.0
I'm on Weight Watchers and saw this product being used in many diet recipes.  It is fabulous and only 2 WW points + per 2 T.  Frozen banana mashed with PB2 is like ice cream.  Can't wait to try more recipes!,1.0
"Okay, read the reviews, I LOVE chocolate mint coffee & thought it's Ghirardelli, should be good.  I was more concerned about not having enough mint taste.  For me, there really isn't enough of either chocolate or peppermint.  I make a fairly strong pot of coffee & used my normal amount of scoops.  Coffee seems weak, not much chocolate - has a bit of a bitter taste & mint is moderate.<br /><br />I was really looking forward to my old favorite, now I just wonder just how long it is going to take me to drink three bags of this stuff.",0.0
"My work takes me on the road often, and here I am stuck again with a Tassimo in my host's house. I thought I'd contribute by buying some pods. Not unlike the other one-star reviewer on here, against my better judgement I bought the Starbucks Pods BECAUSE I love a bold Italian roast, thinking it would be better than what we get at Starbucks shops. But this is not only over-roasted, this is beyond burnt. Experiencing this allegedly great cup of coffee is akin to drinking crude oil mixed with sea water in the Gulf of Mexico.<br /><br />If you read through all the five-star reviews it is obvious what people like about SB: It's consistency. And consistent it is; consistently burnt. Several local roasters on my trips told me that what SB does is over-roast the coffee beans to an almost burnt stage so that it ALWAYS tastes the same, anywhere in the world. And that's what they really sell, not coffee, but predictability... just like McDonald's. And that's usually what the mob goes for; knowing what you're gonna get is far more comfortable, even if you know that it is bad. It is like voting for a bad president for a second term. Thank God we have term limits.<br /><br />I should have remembered my roasting friends' advice and bought anything other than SB.",0.0
"I love Sam's Yams! Our dog has been enjoying these since we got him and knows exactly what time he's supposed to get one. No mess (they don't stain), made in the USA, healthy and safe. Great product!",1.0
"Nicely balanced flavors--I didn't find the banana overwhelming.  Definitely a ""healthier"" tasting snack, which isn't a bad thing to me since I try to keep my snacks on the less-junky side of things.  If your diet is rich in whole grains, and you're used to the heartier flavor of them, I think you'll like these.<br /><br />In the meantime, I'm getting more.",1.0
"My wife tried ordering this item thru a Amazon listed seller (caiman) December the 10th it was due to ship out in 3 days (for a x-mas present nonetheless), by end of January it had not shipped. I cancelled our order with caiman and tried to order thru AMAZON itself the same day Feb 3rd i believe. Here it is March the 20th. No nothing , just an endless extending wait. Apparently AMAZON & their sellers feel they can list items they dont , wont and cant stock. Dont waste your time. I just cancelled my order and bought it on E-BAY , it will ship tommorow. Forget Amazon, or unless you like being blown off endlessly by email with no LIVE person to talk to, then by all means order this thru Amazon (or Caiman!). I prefer to spend my money else-where, this has really soured me.",1.0
"The perfect coffee for those who want a strong, smooth coffee without a bitter after taste. Love it!",1.0
"This brand of salmon treats have a fairly strong smell. The scent helps keep your dog focused if their attention waivers, however the smell can also be a liability if your dog is so food motivated that it makes him/her crazy.<br /><br />With wheat as the second ingredient (which dogs can't really digest), I wouldn't give these treat to my dogs. Look for something with meat as the first ingredient (not meal or by-product), and without rice, wheat, corn, flour, or sugar added.",0.0
"These are identical to Cheetos but without the cheesy coating. Instead, Robert's American Gourmet uses nutritional yeast, which allegedly adds nutritional value. Each 6 oz. bag has 900 calories, 108 g of carbs, 12 g of protein, and no vitamins or minerals. I'm not sure what the ""nutritional yeast"" add, but it's not clear that they add anything actually nutritional (at least according to the Nutritional Facts). However, these are a tasty and interesting alternative to Cheetos. I would recommend trying a bag before purchasing a box.",0.0
"The Pack of 3 arrived but by the look of them they don't seem to be worth the price. A bit pricey, and may as well get mixed nuts from local grocery supermarkets, I thought. Not happy.<br /><br />One of the three packs came half-filled, making it a pouch with less than 5 Ounce of mixed nuts, although the pouch is intact so I guess that was a faulty product. Not happy times 2.<br /><br />One of the two seemingly 10 Ounce pouches has a date-like print ""03 26 13 GB"", but I came across quite a few gone-bad pistachio nuts which you can't tell until you've tasted them. Not happy times 3.<br /><br />Overall, I probably won't buy this again.",0.0
I got this cereal for my boyfriend as a gift. He loves this cereal but hasn't had it since he was a kid. He was really happy to get it and said it still tasted great.,1.0
I have 2 dogs and this product is used for 'treats'.  I believe that there is some improvement in mobility with the one dog<br />that has a problem getting aroundl,0.0
"My husband, who is definitely not a vegan, loves these.  They make a great snack for him when he is on the way home from work and stuck in traffic. I would recommend these to anyone who likes jerky, it's a simple change to something just a shade healthier than normal beef jerky.",1.0
"This k-cup is one of my favorites along with Coffee People's Jet Fuel and Black Tiger.  If you like a strong, rich coffee, this will fit the bill.",1.0
"This coffee is not a strong-flavored coffee, but provides the perfect blend of Hazelnut with coffee.",1.0
"These DisposaKups are ""the cats meow"" they serve the purpose thy were intended for very well and were delivered as promised on time and well packaged arrived in good condition I would recommend to all friends.",0.0
"This is my favorite Tassimo brew, which is saying a lot since I bought it for the espresso & chai tea (which I'm SO disappointed over).<br />The Gevalia French Vanilla smells great when it brews, creates a full cup, though it is a lighter brew.  Definitely a good coffee for flavored creamer.<br /><br />For those that enjoy their coffee black, tasting the flavor of the flavored coffee, I'd look elsewhere.",1.0
"I was lucky to be choose to host a Nutella Mommy Party. I'll be the 1st to admit I'm not the best at eating a healthy breakfast. I'm a coffee and candy bar kinda gal. My daughter eats healthier than I do with her morning banana.<br />Nutella might have just changed my ways when it comes to eating breakfast. Nutella is  made with roasted hazelnuts, skim milk, and cocoa. There are over 50 hazelnuts in one jar of Nutella spread. Nutella is also a peanut free product. It doesn't even come in contact of peanuts during manufacturing.<br />I throw a party of my family today.<br />They tried the Nutella samples and loved them. Even my daughter loved the great hazelnut and cocoa taste.All and all my party was great. Everyone loved the Nutella spread. It definitely has changed the way we look at breakfast.<br /><br />[...]",0.0
"My wife bot this home from Williams Sonoma and I cant get enough of it. It's just a fine product imported from Britain...<br />I made a her ginger Cosmo and then I created my own cocktail which I call the 'Ginger-snap"":<br /><br />Juice of half a lemon<br />Juice of half a lime<br />2 tbls simple syrup (or to taste)<br />2 1/2 oz. Bourbon<br />2 1/2 oz. Belvoir Fruit Farms Ginger Cordial (or to taste)<br /><br />Put all ingredients in a cocktail shaker with ice, shake and pour into a martini glass<br /><br />Enjoy!",1.0
"I have been buying this in bulk for over a year! The truth is it's not bad once you add a little ""truvia"" (0 calories) and some unsweetened almond milk (7 calories)you can no longer tell its diet and it is only 32 calories. At the end of the day after dinner I need a little sweet kick without all the extra calories and this hits the spot. I have one at least 5 nights a week. The liquid fills me up and prevents me from reaching for high calorie desserts. The only things is that it doesn't mix so well if you just whirl a spoon around. I use my cappacino mini-frother. ($ 20 from WIllim and Sonoma) and it gets a better consistency. I set up the Amazon account where they automatically resend it to me every 2 months! It is great price as well!",0.0
these bully sticks are my dog's favorite and I can feel good about giving them to her as they are not unhealthy and the price is very reasonable considering what you would pay if you purchase the same number in a pet supply store.,0.0
"I stumbled across these bars at an industry trade show and brought home the Cookies and Cream flavor for my picky 10 year old son . Out of the hundreds of sample bars I brought home he picked this one and tried it without me even knowing. Maybe the cheetah on the front?  Anyway, He loved it and it has become his favorite nutrition bar!  (His old favorite nutrition bar was Balance Bar's Cookie Dough.)<br /><br />He still loves these bars best even though he tried the two other flavors. I just put them on subscription so I'll have plenty in the house for him and the hockey team.",1.0
"Before my breadmaker arrived I tried this mix by the Kitchenaid Standmixer, the dough was very sticky, so I've had to add more breadflour. Eventhought the dough was still sticky and I've let them rise almost 4 hours before baking, it came out of the oven very dry and it tasted sour... so so... not really good. The second mix I put in the breadmaker and just let the breadmaker do his job, it came out very good , the taste is perfect. If you have a breadmaker and you like sourdoug bread, you should try this mix",0.0
"cats - if you are owned by a cat you know how fussy they can be.  My adopted feral cat just loves these treats.  I love spoiling her but they are so expensive at the grocery store.  Now, thansk to Amazon.com I can buy them in multiples. The price is cheaper, and what can I say about the convenience of having them shipped to the door!",1.0
"Except for a cold bottle of high-quality ginger ale, I don't often reach for ginger drinks unless for medicinal purposes. With that mindset, I tried Gold Kili's Instant Ginger Lemon Beverage Mix and almost wished I had saved the experience for the next time I'm stricken with a cold or flu.<br /><br />There's plenty of ginger spice here. And lemon...and an aftertaste that wasn't pleasant. Whether you call it `spicy' or `tangy' or `zesty', the drink is cloyingly gingered. I happen to like that when I'm drinking <a href=""http://www.amazon.com/gp/product/B0048KFVMU"">Reed'S Ginger Beer Extra Ginger Brew</a> on a hot, summer day. However, I can't recommend Gold Kili's Instant Ginger Lemon Beverage Mix unless you are already sick and in need of ginger to soothe your condition.<br /><br />I tested and reviewed this drink as part of Amazon's Vine program, receiving one packet for free. Too bad they didn't send a couple more. I wanted to share a cup with a couple of my foodie friends to hear their take. I'm tempted to place an order using Amazon's Subscribe & Save program: six boxes for $19.29 ($0.48 / oz), but I'm thinking I'm might grow tired of this after the first box or two.<br /><br />Rating: Three stars.<br /><br />UPDATE: Well, I'm sick. A head cold. Runny nose. Head congestion. The works. So, I tried Gold Kili again, taking my own advice from the initial review. Sure enough, the head cold dampens my taste buds, which in turn takes the edge off this ginger beverage. I can recommend this beverage if you have a head cold. Good luck.",0.0
"The PROS of this tea:<br />*ACTUAL RED TEA (and it does taste like the leaves from Thailand)...<br />*NO nasty food coloring<br />*NO gross paint taste/smell<br />*has anise (see cons) like Thai tea is supposed to<br />*adding whole spices to the water before steeping, boiling those a bit, then steeping them with the tea can be a decent alternative to handling messy loose leaves<br />*holds up to longer steep times--ie it's not the super cheap stem-filled tea most brands market as ""Thai Tea""<br />*convenient<br /><br />The CONS of this tea:<br />*Weak. Very weak. 1 bag per 6oz yields tea half the strength of the very strong stuff in (authentic) restaurants, so instead of being about fifteen cents a bag from my Asian market, it's double that... so that makes it about a dollar JUST in the bags per 18oz serving? Not a great value anymore! There's no way I could justify paying the shipping costs--which are more than 2 boxes typically--on top of higher prices in online retailers (typically--if it was a buck and had free shipping, maybe? probably not, though)<br />*the anise flavor is too subtle--ended up brewing my own spices in<br />*anise isn't the only spice typically in Thai tea, though it is the dominant one<br />*not as red as top quality black/red teas from Thailand and Sri Lanka<br /><br />OVERALL?<br /><br />If I wanted something sweet at work, while there are dozens of tea options out there, this isn't the worst choice by a long shot (but really, so many better, more flavorful teas, authentic or not)--I mean, this is nothing like the gross Pantai stuff that's not only green, not red, tea but is full of chemical yuck... it's not, though, anything like the loose leaves I get that I add spices to and brew in a commercial coffee pot (brew super strong then run the hot water through a second time--it makes the pot in under two mins, so mine turns out like good restaurants but then... most coffee makers can't handle it--the drip drip things ruin it)...<br /><br />In other words, it's okay. It's nothing spectacular but nothing like the awful mess with food dyes and chemical byproducts, either. Wouldn't waste sweetened condensed milk on it--too expensive and this isn't strong enough to handle it--but a little sugar and (real, no thickener junk) cream and it's a basic, decent cup of tea. 3*s because it's quite literally alright, not bad, not great. Just use pure, not tap, water, whatever you drink--tap ruins tea regardless.",0.0
"My dog has a very sensitive tummy, but I use these for training all the time and they don't bother him.  The price is great.  MUCH less than from the local pet store.",1.0
"This is the most unique dog treat I've seen. The liquid treat is dispensed from a container that reminds me of a large lip gloss tube with a roller. I've given this unique dog treat ""4 stars"" instead of five as an average based on the varied reactions from my two small dogs. The smaller Malti-poo loved the treat and from his reaction would give it ""5 stars"". He immediately licked the roller, received the treat, and wanted more. Our Cavalier King Charles Spaniel is a pickier eater in general and wouldn't even try it at first. He finally did, but didn't seem to like it. We have the chicken flavor and it may be he just didn't like the flavor.<br /><br />Since our Malti-poo likes it so much, I have just ordered the three-pack that has chicken, liver, and bacon flavors. The three-pack is a better value than the individual packs and I'm hoping our Cavalier will like one of the other flavors better than the chicken. This is a unique idea to reward dogs with a treat without filling them up like traditional dog treats.<br /><br />** Update:  I ordered the three-pack and my Cavalier definitely likes the bacon flavor much better than chicken!",0.0
"THE GOOD:  My Lab loves these.  They are slivers not the whole ear which is easier for my old dog to chew on.<br /><br />THE BAD:  It would be better if the bag would be a zip-lock type - but they don't last long.  So that really is not a big con.<br /><br />OVERALL:  a good purchase, would buy another.",0.0
"I recently purchased this orgeat, as well as two other orgeats available on Amazon: Monin and Ferrara. I tried them in various cocktails and Teisseire came in last--a distant last--in every test. Compared with the other two it is thin and its flavor is too weak to stand up to other ingredients in a drink. I do give it bonus points for the nice bottle and pour spout, but it's certainly not worth its price and I do not recommend it for cocktail enthusiasts.",0.0
my daughter first tried this at a friend's birthday party. she kept asking for more. she learned the word puffs really fast. we went to wholefoods to get other flavors and she loved those too. I tried them and they were tasteless to me so I don't know why she likes them but she does. at least they are orgainc. but a bit pricey but it's worth it.,1.0
"I've only had one can so far, but it was really great.  I typically prefer solid light tonno packed in olive oil, and was a little concerned this might be lacking in flavor.  Not as strong, but this has a really nice taste and texture.  After reading all of the positive reviews it would have been easy for this product not to live up to all of the hype.  But it did!  It is a little pricey, but it's worth it even as an occasional treat.",1.0
"The taste and smell essence of Jasmine is aromatic and wonderful, and the green tea portion is not bitter at all, but rich, a bit nutty (as far as green tea nuttiness goes), and slightly smooth (especially when combined with the wonderful Jasmine aroma).<br /><br />I've also been able to re-steep the same tea bag about three times in a row using about 2 cups each time (this is USEFUL information for you cheap folks).",1.0
Am enjoying choosing a different coffee every morning and I love the price for this luxury.  I love having the opportunity to quickly make myself a flavorful cup of coffee every morning at a reasonable price.,1.0
"Diamond Almonds<br />Almonds are a good source of magnesium. One ounce contain approximately 20% of the RDA for an adult recommended dietary allowance (RDA)<br />Recommended Dietary Allowance (RDA) the amounts of selected nutrients considered adequate to meet the known nutrient needs of healthy people. The RDA is based on scientific knowledge and has been presented by a committee of the Food and Nutrition Board (FNB) of the National Academy of Sciences (NAS). The Canadian equivalent is the Recommended Nutrient Intakes. RDA is generally accepted throughout the world as a valid source of information. At least 40 different nations have as well as organizations have published standards similar to the RDA.<br /><br />Magnesium is the fourth most abundant mineral in the body and is essential to good health. Approximately 50% of total body magnesium is found in bone. The other half is found predominantly inside cells of body tissues and organs. Only 1% of magnesium is found in blood, but the body works very hard to keep blood levels of magnesium constant.<br />Magnesium is needed for more than 300 biochemical reactions in the body. It helps maintain normal muscle and nerve function, keeps heart rhythm steady, supports a healthy immune system, and keeps bones strong. Magnesium also helps regulate blood sugar levels, promotes normal blood pressure, and is known to be involved in energy metabolism and protein synthesis. There is an increased interest in the role of magnesium in preventing and managing disorders such as hypertension, cardiovascular disease, and diabetes. Dietary magnesium is absorbed in the small intestines. Are you taking enough magnesium in the diet? The recommended daily allowance is 300mgs/day for men, 350mgs for women. Magnesium is extremely safe by mouth - too much simply causes diarrhea. Try increasing the amount of magnesium you take by mouth until it causes diarrhea, then reduce the dose slightly so it does not. This is called taking magnesium to bowel tolerance (just like using vitamin C to bowel tolerance.<br /><br />Almonds are a good source of Fiber.<br />One ounce contains approximately 12% of the RDA for an adult.<br />So, in summary, Almonds are a very healthy snack, so what's left to say?<br /><br />Two things:<br />1st be cautious about ""bowel tolerance"" or ""happy bowels"" if you prefer.<br />2nd Taste.  I realize that taste is a personal thing.  That's why they make chocolate, strawberry, and vanilla.<br /><br />Here's my current favorites""<br /><br /> 1st Blue Diamond Dark mint dark chocolate (reminds me of the chocolate mint Girl Scout Cookies with less sugar).<br /><br />2nd Blue diamond Dark Chocolate Oven Roasted<br />3rd  Blue diamond Blue Butter Toffee<br />4thd Blue Diamond Almonds Bold Habanero BBQ (reminds me of  BBQ potato chips again with less sugar).<br />5th Bold Blazin Buffalo Wing<br />6th Blue Diamond Almonds Cinnamon Brown Sugar<br />7th  Blue Diamond Almonds Lime `n Chili<br />8th  Blue Diamond Almonds Smokehouse<br />9th  Bold Wasabi & Soy Sauce<br /><br />But that's just me: you might have a completely different take on these flavors.<br /> 4th  and 5th are very close.<br /><br />Gunner<br />May, 2012",1.0
"I really like this thinkThin bar but was surprised when I first tried it as it's not especially crunchy...at least not crunchy like ""crunchy peanut butter"" crunchy. The inside of the bar is soft with pieces of crisped soy to serve as the ""crunchy"" bits and the outside has a thin chocolate flavor coating. The peanut butter flavor is not overpowering - just yummy - and I find the bar very filling. I could never eat two in a row! I recently ordered these from Amazon for the first time and am quite pleased with them - they arrived via USPS within a weeks time and were fresh and in perfect condition. I'll keep these tasty & satisfying bars on my Subscribe & Save schedule.",1.0
Good price for candies not usually available at your regular supermarket or at your grocery store. I will order this item again.,0.0
"This maybe fine in a smoothie as suggested by another reviewer, I have yet to try that. But as for me, I will not be buying it again. I do not care for the taste. My opinion.",0.0
"I used to buy Chips Ahoy! brand cookies at the store once in a while because they were my favorite cookie from childhood. It had been years since I even tried a Keebler brand cookie and one day I found them on sale. I found that Keebler Chips Deluxe originals are thicker, fresher, more crumbly (although very few if any were broken in the package), and overall much more melt-in-your-mouth delicious than Chips Ahoy! originals which were thinner, a little harder, and almost a bit stale-tasting. If I remember correctly, the Chips Deluxe cookies package has 2 ounces more in it. I've never been a fan of the soft batch.",1.0
"I don't mind chicken by-product for dogs, but when it comes to corn/wheat, I don't want it making up such a large portions.  Also not a fan of food coloring.  Dogs will eat this food and they'll live long lives on this food.  Is it a top tier food for dogs?  Not even close.  This dog food is good enough but personally I'd keep shopping since meat isn't listed as the first ingredient.  Sure they add vitamin and mineral supplements but since corn/wheat isn't part of natural dog diet, I simply do not want such high contents for a dog.  I do like that the bag has a quick zip on it to seal in freshness.  The price seems reasonable as well.  Indeed the bag makes it appear as if this food is really healthy, but dogs require a different diet than humans, so do research the essentials (and quantities) before you buy dog food.",0.0
"I have always been very pleased with this product and have purchased it monthly for a very long time.  However, the product I received last month should have been called ""turkey BURGER jerky"".  It was very granular and difficult to eat.  We take this in our lunches, and it is very inconvenient.  Hopefully, it will improve, or I will have to find another option.",0.0
"After purchasing a decaf k-cup variety pack, I was really disappointed in all of them.  The after tastes were horrible and I never enjoyed a single cup... neither did my husband.  We've never drank decaf before, but were making the switch as we no longer want caffeine in our diets.  Our friend mentioned that it was probably the chemical process used for decaf coffee's that was making everything taste bad and suggested Caribou decaf as it's processed chemical free.  I was literally jumping up and down after my first cup of this, it was delicious!",1.0
"This product had good reviews, but frankly, I'm disappointed.  The octopus is tough (not that I expect it to be tender).  Additionally, I'm not sure how to use it.  I opened one can and ate directly from the can (like sardines).  Now what?  I guess, for the money I wish I'd bought most anything else.",0.0
"This is really a great cup of coffee. I've been searching for coffee like this for a while now. The coffee available at our local grocer is very typical. Expensive, corporate and definitely not as fresh. I use a stove-top percolator and the coffee smooth and rich.",1.0
"This Pho soup base is good if you don't have time to make soup from scratch. Very few restaurants actually make Pho soup from scratch. Most don't want you to know that they actually use one of the Korean or Japanese made beef dashida or Hondashi powder soup stocks and add a few ingredients such as star anise, clove, peppercorns and lemongrass. Pho is a good profit making dish. (Consider the fact that a pound of rice stick noodles cost less than a dollar.)The key to good Pho is having very fresh Thai Basil, Cilantro and Mung Bean Sprouts. If your going to add some sriracha, hoisin, chili sauce and lime to your Pho, you'll never know that this product wasn't made from scratch. Extra meatballs please.<br /><br />This Asian Food Grocer/Wholesaler thinks that Por Kwan brand soup bases are some of the better products on the shelf.",0.0
My kitty can't get enough of 'em. She loves them so much that she does anything to get them. Sometimes she'll stand on her hind legs and meow for several minutes letting me know that she wants them. What enjoyment I get from knowing she loves her treats.,1.0
"I really tried to like this one.  The drink tastes good!  But the pulp [pieces of aloe], are like chopped up gummy bears, just not something you want to drink.  Imagine spoiled milk during first few days, that's pretty much the consistency.",0.0
"Hint, pour on a bit of seafood sauce with horseradish in it and microwave a few seconds to warm up.<br /><br />I just tried a can of these for breakfast this morning.  There were about 9.5 ounces of actual sardine in there and the rest was sauce.  Still not bad considering that's the equivalent of just over two cans of sardines for somewhere under three dollars if you buy them 24 at a time.<br /><br />The fish weren't the freshest tasting I've had, but they weren't that bad either.  At least they're the medium size sardine fish and not the herring you find in the really cheap sardine cans.<br /><br />Here's way to beat the recession and get your protein and calcium.",0.0
"After the first go-round, my little mutt knew exactly how to get at the hidden treats.  Treats are always welcome, but I think she gets more fun being put in a ""sit"" and watching me move around pretending to hide a bon-bon in various places. She's learned that it won't usually be in the last place I stop - but in which other one? Dogs are as different as the rest of us, but seems to me that only a rather slow dog or a lovable-but-dumb one would find this toy mentally challenging after the first time or two.  I give it three stars for their sakes.",0.0
"A German friend, returning to his home in New York City after visiting with family in Frankfurt am Main, brought me back a gift box of ASBACH URALT Assorted Brandy-Filled Chocolates. That was about six years ago and I have been hooked ever since. I have tasted chocolates filled with liquor before, but the contents usually taste like alcohol, (the rubbing variety), made palatable only by the candy covering. For that reason I preferred my occasional after-dinner brandy in a snifter. Now, Asbach Uralt, which is recognized by connoisseurs to be the ultimate in liquor-filled chocolate, allows me to have my dessert along with a small taste of superb cognac in one bite. Actually, it is more like one long savoring session between me and a piece of chocolate.<br /><br />Hugo Asbach's company has been producing fine cognac, ""Weinbrand,"" since 1907 and it is this excellent brandy that is used to make the unique gourmet confection. A thin sugar crust separates the rich dark chocolate and the fine Uralt Asbach Brandy. It is important that the candy be consumed while fresh so the alcohol does not evaporate, and the middleman who sells this product through Amazon has consistently provided me with chocolates as fresh as I would get in Germany. I have ordered frequently over the years, for myself and for friends, as this makes a delicious and unusual gift.<br /><br />The Large Asbach Assorted Gift Box contains a variety of the liquor-filled chocolates. The assortment includes cherries marinated for over a year in Asbach brandy, praline, coffee and pure cognac. The chocolates are as fine as any I have had in Belgium and much less expensive. This is a real winner. 5+ Stars!<br /><br />JANA",1.0
My wife mixes her blends and this is one she uses to make a strong and bold cup of coffeee. The taste is near as good as it gets with no acid. Good Coffee!,1.0
"This is a perfectly healthy, portable and vitamin packed snack for toddlers.  My one year old loves them.  I wish the cap was just a tad bigger because the first thing he wants to do is play with it, however (much like the warning on the product says) it is too small and poses a chocking hazzard.  I love that he can either squeeze it himself or just suck the yogurt out of the opening.  The size is appropriate, for a snack, and the ease of just tossing into the diaper bag can't be beat.  It's a better deal to order on Amazon (especially subscribe and save) than purchasing in the grocery store, but still a slightly high priced snack.",0.0
"I love this tea...very soothing and comforting!! It is my wake up tea and my ""going to bed now"" tea!",1.0
"These pricey little air-tight pouches reveal a delightful scent when opened, but the flavors are too light. Neither the tea nor the spices are sufficient to make an enjoyable cup. I have used more tea bags and less water, and finally got to a strength that is palatable, but there isn't enough juice in these things.<br /><br />And the flavor isn't that great. I am not a huge fan of flavored tea; I drink a lot, but usually just straight black tea,. However, back in the olden days I used to drink Constant Comment, and I've enjoyed many cups of chai at my favorite Indian restaurant. It is much better than this stuff.",0.0
"Only things worse are as follows:<br /><br />Liver<br />Okra<br />Asparagus<br />Brussel Sprouts (SP?)<br />Lemon Marangue pie (SP?)<br />Anything lemon, besides the sodas<br />Horse radish sauce<br />Olives, any color<br />Beefaroni<br />Ravioli<br />Spaghetti in a can<br />And other disgusting foods (BLEH!)<br /><br />2 stars.",0.0
"This tastes like it has artificial sweetener in it and doesn't taste very chocolatey. The name brand cocoa Kkups are better, or just dumping a regular cocoa packet in a cup and running the water through into it is better.",0.0
"The regular Cola is OK at best.  I bought the Sodastream and was unaware that most of the flavors have acesulfame potassium.  The Cola has a chemical taste which I think is coming from the acesulfame potassium.  I'm not a health food nut but I try to avoid artificial sweeteners.  The sample pack had some good tasting flavors such as Orange, Dr. Pepper, and Root Bear which all tasted as good as anything you buy in the store.  However I'm a cola drinker and the regular cola won't cut it for me.  The Diet Cola is even worse.  I'd like to try the Tonic but the reviews are terrible.  I'm planning on trying the All Natural Cola.  If the Natural Cola does not work I will be selling the Sodastream.  Sodastream is a ingenious idea, but unless they can come up with better cola's I think it will be a passing fad.",0.0
Are you selling complete orchard alongwith the six mangoes? Seems they are wrapped in gold paper. PLEASE DONOT FALL FOR THIS IT IS A RIP OFF.,0.0
"I wanted a green tea that's a) organic, b) doesn't cost a fortune and c) has a clearly listed caffeine count and this first the bill.  The tastes is weak but inoffensive.  Quite frankly I see green tea as a healthy caffeine delivery system as opposed to a delicious beverage, so this works for me.  Not sure I'd buy again but happy enough with my purchase.",0.0
good morning<br /><br />My order already arrived but nespresso was delivered only one package with 10 capsules<br /><br />iT'S missing 40 capsules,0.0
"I give 5 stars to anything my dog likes because she's so picky.  People will give her a doggy snack/biscuit and she'll let it drop out of her mouth and onto the ground. So embarrassing.  When I first gave her one of the Zoe Low Calorie chew sticks, she trotted off with it and then laid it down, seemingly forgotten.  I was was ready to say she didn't like them, but, when I gave the stick back to her during her brushing(I have give her something to chew on so she doesn't chew on me), she gobbled it up, and in fact, it took 3 sticks to get through her half hour brush-out(she's a rough collie, like Lassie).<br /><br />Though  Zoe treats are low calorie, something my dog doesn't have to worry about, they still apparently taste good.  They smell like doggy-treat with cinnamon to me, nothing I'd want to eat, but then I'm not the one testing the product.<br /><br />These treats are gluten-free, something I watch out for with my dog because collies are prone to skin problems.  The ingredients are as listed:<br />Brown rice flour<br />organic quinoa flour, vegetable glycerin, gelatin, water, tapioca starch(I've heard this is good in prevent cancer)oat fiber, oat groats, chicken, natural chicken flavor, calcium carbonate, organic flaxseed, carrots, chia seed, cinnamon, carrogeenan, furtooligosachride(A natural probiotic found in bananas), L-carnitrine(helps turn fat into energy).<br /><br />With all this good stuff going on, I wish the kids were still young enough to get them to eat these sticks.  It would be a whole lot healthier than most of the human snacks out there.  And they were never as picky as Daisy.",1.0
