Text,target
I loved the old Zico water in the square containers and couldn't wait for Amazon to get this in. I got the two cases I ordered today and it tastes terrible! It actually tastes like plastic or some sort of chemical/pesticide. Even after chilling it and pouring into a glass it is still not drinkable. Do not waste your money on this if you like real coconut water. Try the O.N.E. coconut water instead. It was my second favorite until now and I will never buy another bottle of ZICO.<br /><br />Who cares if you can recycle the bottle if the product is not fit to drink? What a waste of $60!,0.0
"i love this butter. it's better than regular butter and makes eggs or anything else taste great. Plus it's organic with higher levels of Conjugated Linoleic Acid (CLA). A must in every home, i think",1.0
"Hemp protein is a excellent choice to use, I add it to smoothies for extra protein. Not a bad taste to it especially mixed with other things in a smoothie. Hemp is so under rated.",1.0
"My Dog is 10 Month now I wanna change her food to adult food.<br />We've been feeding her science diet big breed puppy food. but there is a problem is She doesn't wanna eat her food everytime!<br />so we've been feeding her food with her favoraite treat and my dog want me and my hudsband to stand right around her.<br />It was very hard to feed her everyday.<br />Today I got Canidae Food!<br />We fed her like canidae and science diet together.<br />My dog jumped on her food bowl that I held. As soon as i put down her food, she ate like vaccum!<br />I was really surprised how fast she ate her food without treat.<br />and I searched onine reliable site.<br />I recommend!",1.0
This stuff is STRONG! I used it to flavor candy & only needed a couple drops. Package came with a pipette and a nice little note on how to use the oil. Will definitely buy more.,1.0
"We have a new puppy, and are attempting to train her using a rewards-based system. This works well, except that we don't feel comfortable giving her treat after treat after treat. Then, along came the Lickety Stik, and it solved our problem! Our puppy LOVES this, and it's become an invaluable training tool. We have bought several in different flavors and keep them in different rooms around the house. When our puppy is doing something she shouldn't be doing, we give her the appropriate command (""Off,"" ""Wrong,"" ""Leave It"" etc.). If she does what she's asked, we say ""Good Girl!"" grab the Lickety Stik, and she gets a couple of licks. This has worked amazingly well, and we're not stuffing the puppy with treats. There are some times when we feel she'll continue the bad behavior just to get a Lickety Stik, but that's the same with any treat. To solve this, once we know she understands the command, if she continues to do the behavior, she doesn't get the treat. She soon realizes that to get the Lickety Stik, she has to not do the behavior at all.<br /><br />Of course, your dog may be different, but this has been our experience.<br /><br />Also, my daughter is working at a local pet store as a grooming assistant, and she tells me that they have started using the Lickety Stik there to help calm their dogs and curb bad behavior while they're being groomed. I felt that was a pretty good endorsement right there.",1.0
"My cat loved the dry version of spot's stew.  When she was sick with a UTI, I purchased this in hopes of adding some additional fluid to her diet.  When I dumped it in her bowel, she looked up at me as if I were mad, and I couldn't blame her.  It is literally ""stew,"" with whole chunks of peas, carrots, etc. in it.  Cats are carnivores.  I have owned several, and I have never seen one of them willingly eat a piece of fruit or vegetable, grain products excluded, that hadn't been completely ground up and disguised in something else.<br /><br />She took one sniff and walked away.  Of course, cats are unpredictable creatures and YMMV.  But there are loads of good quality pate-style wet foods and all-meat wet foods that most cats are more likely to prefer.",0.0
"Admittedly, this does not have that ultra rich milk flavor as Chai Latte from the barista, but it also has a fraction of the calories (I think 80) and the flavor and aroma are sweet and full of Chai spice.  Highly recommended.",1.0
"We're big HappyBaby fans here, and this flavor pouch is one of my favorites for my son, who is now two. I tried to make my own baby food for him when we were first introducing solids, but I had trouble finding all the fresh organic fruits and vegetables during certain times of the year -- and apricot was one of them. I would have never thought to combine apricots and sweet potatoes on my own, but the combination works! I love that it is really nutrient dense and an easy snack for on the go. My son is in the picky-eater phase and these pouches help get the veggies in! I also think this pouch is the reason behind his current love of dried apricots :) Overall, this is a great flavor combination and a super nutritious food for little ones.<br /><br />I don't find that these pouches are runny like other commenters have mentioned, FYI.",1.0
Timothy's Breakfast Blend K-Cups are perfect for me. I only drink one cup and it must be just right. I love it's smooth mild taste to start off my day.,1.0
This is the best chili in all of the land. I highly recommend it! It has amazing flavor and the little chunks of potatoes make it. Add it to your taco meat for extra chili yumminess.,1.0
"It is hard to get the right rooibos tea flavor.  I have tried multiple varieties and brands.  This one is my new favorite.  The right strength with hints of vanilla.  Soft and easy on the tongue.<br /><br />Hint - Steep it all day, tastes even better.",1.0
"I want to like this product, but I can't say I would buy it after trying it.<br /><br />Taste = 5 stars. It does taste GOOD<br /><br />Price = 2 stars. At ~$5 a bottle, it is not a good value.  The recommended few drops just don't add enough flavor.  It takes 2 long quirts to add sufficient flavor.<br /><br />Portability = 2 stars.  While this is a small and easy to pack bottle, it's not really user friendly for travel.  The amount of dye in this product must be quite strong.  If you get the liquid on something porous, watch out - it might as well be food coloring - it stains.  Since it is a liquid, it is much more likely that you will encounter a leak than a small package of drink crystals.  I would never consider keeping this in my purse to flavor water on the go.",0.0
"The Good: The Marley Coffee One Love coffee pods are simple to use and even simpler to clean up.  Just remove the pod from the basket and throw away.  At $10 a box, the price per cup is not bad, either.<br /><br />The Bad:  The coffee is weak tasting.  I tried several pods with differing amounts of water and the coffee still tasted weak.  My pods were ""Exotic Floral and Berry"" flavored and this flavoring gave the coffee a strong, unpleasant aftertaste.  It didn't seem too bad the first few sips, but the aftertaste became more and more unpleasant as I drank the coffee.  I could not finish a full cup.  My daughter and my sister also tried the coffee and they thought it had an unpleasant taste.  Part of the problem could be that I am not fond of flavored coffees.  I believe that Marley Coffee comes in an espresso flavor and that might be better.<br /><br />I cannot recommend this coffee.",0.0
Fantastic and delicious after a workout! This is probably the best electrolyte replenishing drink on the market! Coconut water is even better than intravenous fluids per some medical literature I have read.,1.0
"I panicked when I couldn't find my Extra Key Lime pie gum in the stores.  Then I thought... where can you get just about everything?  Amazon of course!  And to my delight, my gum was there!  If you love key lime pie like I do, this is the next best thing to sinking your teeth into a creamy, rich, key lime tart, delicious piece of pie... without the calories!!!!",1.0
Received this set as a gift and they are a wonderful tasting product.  Perfect for my West Bend popcorn maker.,1.0
"I see that there are presently 30 reviews for this Hodgson Mill Barley Bread Mix, so why, you may ask, do we need another?<br /><br />Glad you asked. I ordered this bread for a few reasons:<br /><br />1) To save a few bucks over store bought<br /><br />2) To always have on hand in pantry<br /><br />3) To enjoy the aroma of fresh baked bread in my home<br /><br />When it was time to bake this bread, I proofed the yeast & it bubbled up.  Just what you want to see. I kneaded the dough for the time stated, & covered it as instructed. When I checked it after 1 1/2 hrs., it had not risen at all, yet I had done all the right things. So I punched it down, fitted it flat onto a quarter size sheet pan, sprinkled it w/rosemary, garlic, black pepper & extra virgin olive oil.<br /><br />It turned out a delicious flatbread, but what went wrong?<br /><br />I called Hodgson Mill, turns out my house temp. of 64 degrees is good for the heat bill but not for bread. The rep was great, told me to preheat oven to 200 deg. for 2 min. then turn off oven. Let dough rise in oven.<br /><br />Great bread mix, fast delivery by Amazon, fair price & great customer service. I am sold.<br /><br />Just ordered more. You should too.  Enjoy your bread.",1.0
"This product is listed when you search ""Arrowhead Mills Gluten Free."" It is not gluten free, as it contains two ingredients that are wheat-based - Organic Wheat Flour, Organic Whole Wheat Flour.  Hopefully Arrowhead Mills will correct the tag to avoid any complications for people with celiac disease.  Dr. Tatiana",0.0
"They're suckers, sucker, 'nuff said.  But, since amazon wants 20 words or more, here goes: Perfect size for a snack/gift without causing all a kid's teeth to fall out. 10 year old gave them out to classmates for her birthday instead of cuppie cakes. They are big enough to prevent a kid from complaining ""what a rip!"" and small enough to prevent a parent from asking what the heck you were thinking, giving their kid a cup of sugar. Highly recc'ed.",0.0
This is one of my favorite bold coffees.  It is bold yet smooth and so far it has been very consistent.  I know some of the other coffees I've had there are some good and some bad shipments but this one hasn't disappointed me yet.,1.0
"These Pods are great.  They provide excellent tasting espresso without the grinding process which saves a lot of time.  The only downside is each pod only provides 1oz of espresso.  So if you're going to make two double shots of espresso that's 4 pods you would have to change in and out which makes a lot work.  Overall great for just yourself but if making more than a shot or two for yourself, you'd be better off going with beans or grounds.",0.0
"Many people, trying to be and sound more sophisticated, substitute the words ""smoked salmon"" for the word ""lox"".  Having eaten the ""SEA BEAR SMOKED SALMON TRIO"", herein being reviewed, (and the literature that comes with it), I have learnt that, whilst all ""lox"" IS smoked salmon, not all ""smoked salmon"" is lox. (SeaBear DOES offer a nice, large package of ""lox""....and calls it ""lox"", and illustrates it, in the advertising flyer that comes with the ""Smoked Salmon Trio"").  But the fish within the ""Smoked Salmon Trio"" is NOT ""lox"". The fish here is dryish, and very salty.  ""Lox"", on the other hand, must go through additional preparation, for it is far more moist than the dryish fish within the ""Smoked Salmon Trio"".  I have seen, (in the ""Cabelas"" catalogue), ""Lox"" described as 'buttery'....which it truly is.  For those who are interested, ""Lox"" also is usually certified kosher -- whilst the fish within the ""Smoked Salmon Trio"" is not.<br /><br />The smoked salmon within the ""Smoked Salmon Trio"", is, as I have said, very dry and salty.  However, all bones have been removed, (although the skin remains).  This fish also will keep on a shelf!  It need NOT be refrigerated until opened.<br /><br />The three types of smoked salmon within have very little taste variation to me.  Yes, there is a TINY bit of difference....but not enough to excite my taste buds.  And salmon -- right from cans, especially the top brands and varieties -- right from the supermarket or on Amazon, taste almost the same to me, at a far lesser price.<br /><br />The literature that comes with this set of three smoked salmon varieties is interesting and informative, as is the history of ""SeaBear"" foods, which is also given.  This company obviously takes great pride in providing good salmon and other products to its customers, and strives to be the best it can be.  I would advise them, however, to emphasize, even more, the difference between ""smoked salmon"" and ""lox"" in ALL its literature, and in the package description of ALL its products. Knowing whether ""Dry"" smoked<br />salmon, or ""buttery"", or ""lox""-type smoked salmon, is in a package, would be a great help to those who, like me, sometimes get their syntax and meanings confused, betwixt the two.<br /><br />SUMMARY:  Will NOT Buy This Product Again.  (But hopefully, the ""Lox"" they sell will be available in smaller quantities! : ),",0.0
"I was afraid to try this flavor but I was surprised, they are pretty good.  I put these in my healthy vending machines and they sell.<br />[...].",0.0
"Our Bischon Loves these treats, so does our cat! And we love that they have fresh fruits and veggies in them! Yeah!",1.0
"Perhaps this will show that I am naive, but I wanted to give a Smithfield ham product a second chance.  So, I ordered one that might be at least closer to their original ham.  I did expect salty, I know their original product is salt cured.  But this is a VERY salty product.  If one likes such high amounts of salt (One 2 ounce serving has a bit over 50 percent of the suggested daily salt intake to give an idea) then consider this closer to a four or five star review, the flavor is very nice.  But, and I'll admit I was maybe somewhat naive again it's just a bit too salty for me.  I'll slowly use it up, but I know I very much won't need to add salt if I use a slice of this ham on a sandwich or in a recipe.",0.0
"This is a bold coffee which I bought based on another review.  It's OK, but I didn't find it to be as ""deep"" or satisfying as some of the other k-cups such as GM Sumatran Reserve or Timothy's Extra Bold Rainforest Espresso.  Tastes differ so if you like a strong, dark coffee, try it - it may be just the one for you.",0.0
"Our cat, Isabel, has struggled with UTI and weight issues for years. After our vet recommended a wet food only diet, we experimented with a variety of brands (included Rx), but could never find a wet food that made Isabel feel full, and not spend the rest of the day begging us for more food.<br /><br />Then we tried Wellness canned food.<br /><br />Isabel loves it (but she loves anything that resembles food, so that's not a huge hurdle), but what is great about Wellness is it fills her up! And not only has she stopped constantly begging for food, she started to lose weight! Her dandruff is going away, she is no longer lethargic and has started to play again, and she generally seems like a happier cat.<br /><br />Now that her chronic UTI has finally cleared up, we give her mostly Wellness canned food with a little bit of dry food mixed in. This is still her primary source of food, and she is just as happy now as when we first made the switch.",1.0
One of my co-workers that prepares meals for my shift said good greens don't come in a can. At my request she heated up a can of these seasoned greens and was very surprised. Good greens do come in a can! Now there's no reason not to have some around. Fresh in the can makes them a lot less work than the old fashioned way.,0.0
"My pup can chew up any rawhide chew pretty quick.  After gnawing on this for an hour it was still just mostly scrached up.  However, after that she lost interest in it and never did finish it. Not sure if it lost its flavor or what.",1.0
"Smooth. Full of flavor. Not bitter. No nasty aftertaste. People that like Newmans extra bold, Starbucks Verona and Sumatra, Tullys French Roast and other dark cup should love this.  It's better!",1.0
"I really don't know what to say that hasn't already been said. This tea tastes great! It's decaffeinated through a natural process, it's fair trade, and it's organic! What more could you ask for? My favorite green tea to date!",1.0
"My review falls inbetween the previous two reviews.  While I do not consider this soup horrible, the prospect of consuming 11 more cans is unappealing.",0.0
"I ordered this for a Anniversary dinner that was Italian cafe style and these were going to be gifts for each couple. They weren't at all what was pictured or advertised to be.....there were NO colorful herb inside ( as pictured) and NO red seal...the whole thing came in a plain clear glass bottle with nothing special in it or on it. Pretty deceitful on the advertisement!! I can only hope that the flavor in the bottle will be oregano flavored as described. This cost me with shipping almost $30.00, not much of a discount there for what I received, pretty disappointed!",0.0
"My family is addicted to crispy, salty snacks and I've tried a few different kinds of chips trying to find a healthier alternative to the junk food they all love.<br /><br />I like the <a href=""http://www.amazon.com/gp/product/B002DZIL24"">Terra Krinkle Cut Sweet Potato Sea Salt</a> chips for their high level of vitamin A. But they are also high fat, and the texture and flavor don't appeal to my daughter.<br /><br />These chips don't have any vitamin A according the to the label, but they are low calorie, low fat and low sodium. The texture and flavor are a definite hit with everyone in my family, even my very picky daughter.<br /><br />The sweet potato chips aren't too sweet or too salty and they don't feel greasy at all. They are really crisp. The flavor is a little bland, but it also doesn't have the aftertaste that some vegetable chips can have.<br /><br />The first ingredient listed on the chips is rice flour, not sweet potatoes.<br /><br />I'd like these better if they had more going for them nutritionally. The Terra chips are higher in dietary fiber, vitamin A and C.<br /><br />I plan to try some of the other flavors soon. I think they would be a wonderful topping for casseroles if they stay crispy enough.",0.0
"I've been using the original Splenda in my daily morning coffee for a very long time. I like how sweet it is and is zero calorie. But I must say that it does taste very ""artificial"" and almost slightly chalky just by itself. This new  creation from Splenda does taste much more like a real fruit. In other words, it tastes ""more natural"" and less chalky. And, it's still very very sweet, just like the original Splenda is.",1.0
"I looked for a bakery local to my brother to make & deliver a birthday cake to him (he's 2,000mi away).  I couldn't find one near him, so I came online and found this cake by Berries/ProFlowers.  I placed my order on Amazon.com early afternoon on Monday, scheduling delivery for Wednesday.<br /><br />Pros:<br />-Delivered on time<br />-Packaged carefully so not to be squished, marked perishable as well<br />-Rich, chocolatey cake (according to my brother)<br />-Pretty cake<br /><br />Cons:<br />-Very pricey for a small cake<br />-Packaging for delivery is great, but my brother said it was also difficult to re-package to be able to save for later - I told him it was a single-serving cake so it shouldn't be an issue :)<br />-No tracking info.  I would've liked to be to track the status of the cake deliver, aside from getting a generic email from Amazon saying Proflowers shipped my order.<br />-The note in the small card delivered to the recipient is stuck on to the card using a post-it note-like paper (kind of cheesy).  For the price, is it really so hard to have it nicely handwritten in the card?  I know it's a small thing, but still.<br /><br />All in all, I think it was a nice thing to do for a special occasion and in a pinch, but at about $50 (w/shipping) for a cake...ouch.",0.0
"I'm not sure why the listing shows ""Miracle Mayo"" but when you click on it the picture is of regular mayo, but this review is of ""Miracle Mayo,"" if it's different from their regular mayo, which I haven't tried.  I love this stuff- takes almost exactly like Miracle Whip and has a nice, whipped texture too.  Great for heart-healthy, low-fat & vegan diets.  I use this on sandwiches, and in carrot or cole slaw.  It's VERY sweet, so a little goes a long way (I thin it with unsweetened almond milk for use in salads), but I love the flavor- fresh and no chemical after-taste.<br /><br />Added later: as a commenter pointed out, it contains egg whites so is NOT vegan- sorry.",1.0
"This product was advertised as having 15 packets, but what I received was a box  with 10 packets. Even the box I received stated there were 10 packets inside.",0.0
"Unlike one of the previous reviewers, this is one of my cat's absolute favorite variety. He usually will just lick the can clean while my other cat eats the food, but this is one he truly enjoys eating.",1.0
Best Jerky around as far as flavor.. a little fatty at times... sometimes not as dry as it should be,0.0
"If you are looking for a sweet, try this cookie.  It is extra light<br />and has a nice crunch to it.  I buy these cookies by the carton.<br />They last for one month between my husband and I.  He likes cookies<br />with his morning coffee.  We are both satisfied with these cookies.<br />Would buy them again and again.<br /><br />Mary",1.0
"This makes Great, Hearty Soup--- Just like Mother used to make!<br />I strongly encourage you to try this delicious product. Great for Winter Fun.",1.0
"I am constantly on the lookout for new ways to cook fish and avoid a bit of red meat.  This curry paste tastes great and is so fast.<br /><br />No one yet has detailed the preparation so here goes, take notes, it's complicated:<br /><br />1. Dump 1 lb of firm white fish into a pan.<br />2. Put in the paste and 2/3 cup water.<br />3. Bring to boil then reduce to simmer for 10 minutes.<br /><br />Serve over rice (what I did), roti,or naan(?)<br /><br />I put some coriander in at the last minute to give it some color, and added some onions.  Very good. Hot (I sweated a bit) but good hot.  They suggest adding 2 tbs grated coconut as a variation, I think it will be just as good with shrimp or shellfish as with the cod I used.<br /><br />Very pleased.",1.0
Very rich but good.  Don't plan on eating more than a few at a time.  Great with some hot tea.,1.0
"Brew it correctly and you really get a beautiful cup of tea.  I highly recommend this brand.  It is by far the best bagged green tea I have found, and I have tried about all of them.  I brew one bag in a 12 oz mug for 2 minutes.  Absolutely perfect.",1.0
"Overall, pleased with the product.  In particular, knowing it is lower in mercury, higher in Omega-3's, and sustainably caught.  That said, in a taste test done on the first can, I did prefer the Bumble Bee Gold can (their top tuna).  The other reviewers are on point - this one has more flavor.  The  funny thing: it actually tastes more like real tuna (and good tuna at that), whereas the Bumble Bee seems to have been bleached of the flavor somehow.  Anyway, I'd liken it to starting on whole wheat...I bet in a couple of weeks I'll prefer this one.  I will definitely be switching over.",0.0
We really enjoy this tea after dinner.  It is light and soothing.  Love the Kuerig and now that I can have my green tea it's even better.,1.0
So I ordered this product yesterday at around 3 pm selected the 3-5 day shipping for 1 dollar.  Today I come home and I see this box and I realize its the pirate bootys that I ordered a day ago.  This product is a healthy alternative for chips and surprisingly fills me up.  For 21.00 I definately reccomend it.,1.0
"Gross...<br /><br />Crust: Enriched Flour (Wheat Flour, Niacin (One of the B Vitamins), Reduced Iron, Thiamin Mononitrate (One of the B Vitamins), Riboflavin (One of the B Vitamins), Folic Acid (One of the B Vitamins)), Oatmeal, Sugar, High Fructose Corn Syrup, Partially Hydrogenated Soybean and Cottonseed Oils With Tbhq and Citric Acid to Preserve Freshness, Dextrose, Tricalcium Phosphate, Nonfat Dry Milk, Soy Lecithin, Salt, Sodium Bicarbonate, Artificial Flavor, Honey, Ascorbic Acid, Vitamin E Acetate. Vitamin A Palmitate, Niacinamide (One of the B Vitamins), Folic Acid (One of the B Vitamins), Pyridoxine Hydrochloride (One of the B Vitamins), Riboflavin (One of the B Vitamins), Thiamin Mononitrate (One of the B Vitamins), Beta Carotene (For Color). Filling: Sorbitol, High Fructose Corn Syrup, Water, Fructose, Maltitol Syrup, Glycerin, Tapioca Starch-modified, Dextrose, Strawberry Puree, Concentrate Apple Powder With Sodium Sulfite For Color Retention, Apple Puree, Contains 2% or less of: Apple Juice Concentrate, Corn Starch-modified, Citric Acid, Cellulose, Pectin, Malic Acid, Sodium Citrate, Salt, Calcium Phosphate, Caramel Color, Sodium Benzoate (A Preservative), Natural Flavor, Sodium Alginate, Red 40, Sucralose.",0.0
"The first pan was pretty oily, in fact I think the oil weighed more than the kernels. In the second pan I used only half the oil that came with it, it popped the same as the first pan and would have tasted good except for the extreme amount of salt.  this popcorn is so salty I couldn't eat it and my husband who is a salt addict even complained about too much salt!  I will add that the butter flavor does not taste like butter and has a very slight chemical aftertaste. I bought a case so we have a great deal to use yet.  in the future I'll try to sift the salt out of the popcorn before adding the kernels to the pan.  there were many old maids and the popped kernels were not as big and fluffy as Redenbacher's.  Also one pack only made about 1/2 pan of popcorn in my whirley-pop popcorn maker which is too bad as i had hoped it would be just the right amount.  I'm very disappointed in the quality of this popcorn.  At the price I expect a so called gourmet popcorn to make a whole pan, taste better and pop fluffier than what I can get from grocery store kernels.",0.0
This coffee was a good dessert flavor and provided enough flavor to make it a stand alone dessert item for a hearty meal.,0.0
"my dog loves her greenies, and it is better to buy them in a tub-pak because you get more for your money",0.0
"Unless you like salt vinegar chips as salty as eating actual pinches of salt and drinking actual vinegar, i doubt you will like these chips.  These are the saltiest & sourest chips I have ever had, and the only reason stops me from throwing these away is because I paid for 2 full boxes and dont like to waste food.  The brown chips are especially bad, besides being salty and sour, they also taste overcooked and burnt.  Unless you are the rare kind that can take this kind of extreme taste, you will not like these chips.<br /><br />I actually have a high tolerance for sour taste, so I can down a bag of chips with a bit of difficulty.  But normal people, please do not try this at home.",0.0
"This is one of the few aluminum-free, non-GMO baking powders on the market. It works great and is equally as effective as Rumford. I love that I can buy it in bulk from Amazon.",1.0
"Not familiar with what ""chai"" tea is supposed to taste like but this tea tasted like stewed cloves to me  Yuck.Got this flavor in a sampler box and, so far, it's the only Stash tea I've tried and disliked strongly. Some are better than others, of course, but I find this particular flavor really, really unpleasant, which is odd given my love for most of the spices listed on label.  The problem is that the clove just overwhelms everything and that's about all I could taste, outside a touch of cinnamon. IMO, clove has much too strong a taste to be used beyond sparingly...in anything. Perhaps adding milk and sugar might've made it more palatable - might even be the way it's 'supposed' to be prepared, but one of the reasons I drink tea is to stay away from having to add sweeteners or milk to make it taste good. In any case, I can't imagine using enough milk/sweetener to subdue the overwhelming clove taste would leave any room in the mug for tea or water.",0.0
"If you put enough creamer in this coffee, it is tolerable.  It does not have a good coffee taste, and I would not buy it again.  It is also highly overpriced.",0.0
"Do you like snacks with heat? That are also pretty healthy for you? If so, try this!<br /><br />Planter's peanuts are a staple in our family. This is a Planter's product that ups the ante. The ingredient list is somewhat vague, but chili pepper is on that list. And, boy, does one get a sense of that when eating this product. Many products claim to be spicey biut are bland as all get out. This ain't bland! The heat is real and that makes this peanut product a lot of fun.<br /><br />So, if you want a fairly healthy diet with a kick, try this. . . .",0.0
"Have yet to meet a dog who does not love this treat. Of course, dogs will eat anything, but still .  .  . this is healthy, and the price is right. Same product as the over-priced pet stores, less cost, more happy dogs. Thanks!",1.0
"Out of all the Italian espresso I've tried, I think Illy is the best. But how can a regular espresso drinker afford the usual $14/can price? I was ecstatic to find Ferrara decaf because not only is it just as good as Illy, but it's a quarter the price! I love it and am happy to have finally found an affordable way to drink real Italian espresso every day. I've tried Lavazza and although it's fine, it's just not as smooth and delicious as Ferrara or Illy...it tastes cheaper. Finally, I can replicate the coffee I had in Europe! And as for Starbucks espresso and cappucino, just forget it...it just doesn't measure up in terms of taste or price. I recommend a Bialetti Moka pot.",1.0
"The difference between a chef and a good cook is that a chef seems to put vinegar into everything.  Not the same type of vinegar, to be sure.  The acidity of lemon juice or vinegar seems to add a sparkle to every dish.  I frequently substitute amchur powder for these ingredients when I am trying to liven up a dish.  It's cheap enough and lasts forever.  I first tried it in a lentil dish and got sold.",0.0
"I think if you need a gluten free diet this bar is for you.  But if you can eat wheat, I prefer Zone Bars (Mint) better.  I bought these after all of the good reviews but when I ate it-it didn't taste like white chocolate at all and the texture is a little gross (sorry).  It also is good for fighting hunger, but so are Zone Bars so I think I will stick with them.",0.0
Nice product selection in an attractive wooden chest. Great for the tea drinker in your life. Recommended.,0.0
Vegetarian for many years.  This product is great.  Guests don't even realize that they are not reg. franks.  They freeze well after you open the can.  We use five at a time and freeze for another date.  Put dough over them as well for a blanket and bake.  Have been using this product for over 20 years and will continue to do so.,1.0
"My two feminine feline are totally addicted to Kitty Kaviar and expect it every morning on their kibble (Royal Canin).  NOW, my local feed store is OUT - for two weeks!!! The Maine Coon is driving me crazy, badgering me about her Kitty Kaviar!  What a relief to see that I can find it here - I've been treating my babies with if for several years, from the days when I had five cats to my current twosome, and never did one refuse it. Amazing to read that some do.",1.0
I must say I was excited about this item but was disappointed when I received them.  I thought the 'chips' were going to be thin and crispy but they aren't.  They taste like bananas and I want to like them but I don't.  I thought about trying the chocolate ones but I'm afraid to.,0.0
"Let me say I like a medium roast coffee.. and this is NOT a medium roast coffee. I would call this Light or very LIGHT.<br />This comes as indicated in the description in single coffee pods for use with Single pod coffee makers.<br /> I notice when I opened the package the coffee smell was missing.. Now I don't know if that is particular to this type coffee or if my package had a little age on it.. I even opened a 2nd package to see if my first didn't get punctured accidentally.. but sadly it wasn't..<br />  I even brewed this in my  single serve coffee maker on BOLD setting.. but it just didn't do anything to improve it.<br /><br /> I do support the concept of this coffee company but this particular type of coffee is not to my taste.But saying that  everyone has their own taste when it comes to coffee and tea so this is just my PERSONAL OPINION AND TASTE.. Just to be fair I am a regular Dunkin donuts whole bean user so that is what I am comparing this coffee.<br /><br />Sadly I won't be ordering more of this particular version but will see what other flavors they may be selling at this company But if you like your coffee LIGHT this might be a version you would enjoy, it just didn't do it for me.",0.0
"I first tasted this olive oil in a gourmet restaurant in Warsaw, Poland this summer and instantly knew it was a winner.  Actually, the best I've tasted since traveling in Italy.  It is especially wonderful on salads with lemon juice.  Try dipping good bread and you'll agree.",1.0
"the taste isn't good, at least isn't good for Japanese and Chinese.<br />Its taste is basically sort of American Japanese taste.<br />Plus the price isn't competitive.<br /><br />I'd suggest Asians never buy it.",0.0
"That's really what this product is, a healthy version of a starlight mint.  It tastes like a candy cane, but you can eat it just before you go to bed or any time of the day.  Individually wrapped, these are great breath mints for people on the go.  My kids like to grab one on their way to school.  I wish they made a chocolate mint version.",1.0
"This is a must-have to keep in your office desks for those quick-grab lunches, snacks, or even breakfast on a cold morning.  This particular flavor, the Creamy Tomato Parmesan Bisque, is high in sugar - be aware of that.  Most of the flavors are lower in carbs and calories.  This one is worth it, as long as you are aware!",0.0
"First let me say that the product itself is excellent and I have no problems with it. This review is mainly about Amazon's idea of proper packaging. I ordered this with super saver shipping and it will be the last time. from now on I will order from another vendor and pay for shipping.<br /><br />When I received the package it was stained and 3 cans had been so severely damaged that they were leaking, 2 others were questionable and 7 others were severely dented but safe to use( I work in a canning facility so I know how to test vacuum in cans). The product was packaged with no padding at all in a box that was a good deal larger than the item. I saved no money at all on free shipping as I had to discard 5 cans of an already expensive cat food.",0.0
Started drinking the DoMatcha organic variety around 2008. I thought the DoMatcha organic 2nd Harvest variety would be bitter or inferior/flat tasting since you get more for your money ounce for ounce.  Finally tried the 2nd Harvest variety a few months ago and I cannot tell the difference; it is just as smooth and flavorful as the more expensive (ounce for ounce) regular DoMatcha organic matcha.,1.0
I have purchased these in the past and enjoyed them. This whole box is old. the flavor is off badly.,0.0
"I'm fairly new to the world of tea.  I started drinking Dragonwell green tea a couple of years ago when my in-laws brought back some from China.  I started drinking more late last year when someone bought me a Perfect Tea maker from Teavana.  I bought Jasmine pearls at Teavana and found that I really like Jasmine green tea.  Now the teas at Teavana are pricey, good, but pricey.  I bought $30 worth of tea (Jasmine pearl is $12/2oz) and after 2 months, I'm completely out.  I can't compare loose leaf to Jasmine pearl but I can tell you that this tea from Numi comes close.  In fact, the fragrance and flavor are better than Teavana Jasmine pearl.  I love the smoothness of the flavor and the color of the tea when steeped.  The color resembles honey and I can't say I've had better jasmine tea...maybe except at dim sum in San Francisco.  I love this tea and at 2lbs.  I think it should last me for at least 6-8 months.",1.0
Berry and orange are the best flavors. Great to drink while working out or after a heated yoga class. Flavors the best if you use 16oz water bottles.,1.0
"This lemon flavored olive oil is the best I have ever cooked with!  Although it is quite pricey, for me, it is worth the splurge.  It makes a heavenly dressing for salad and adds wonderful lemony flavor to dishes.  Highly recommend.",1.0
"Personally I thought the rice balls sort of reminded me of tapioca balls you get in those smothies, they kind of burst when you bite into them.  I will not be purchasing any more of the rice, I will however be buying a lot more of the noodles.  The noodles are very similar to pasta noodles.  Makes a very nice quick easy pasta.  I only wish I could get it like a lasagna noodle.",0.0
If you like peach...and tea...this is a must-have!  I boiled water and steeped the tea for time recommended on box.  The whole house smelled like peach.  Made a simple syrup instead of adding straight sugar.  Poured tea into a sun tea jar~added simple syrup to taste~and ice.  Simply delicious!  Can set in sun and see what happens but this is flavorful as is.  Great unsweetened too.,1.0
"While all flavors of Bai are tasty, the blueberry is my favorite so far. these drinks have tons of flavor but are not too sweet. the high amount of antioxidants from the coffee fruit is just an added bonus to this already delicious drink.",1.0
"The government has posted warnings about products made with chicken in China.  Do a thirty second google search on how nasty, cruel and plain disgusting these unnatural chicken ""farms"" are in China.  No wonder dogs are becoming so ill from these strips.  I am SO upset this company stopped manufacturing here under our humane and chemical laws.  I am writing the company a letter and email.",0.0
